date,sentiment,sentiment_score
2022-04-04,negative,-0.8442
2022-04-03,negative,-0.4019
2022-04-03,positive,0.4019
2022-04-03,negative,-0.2263
2022-04-03,negative,-0.3182
2022-04-03,negative,-0.5994
2022-04-03,positive,0.7351
2022-04-02,neutral,0.0
2022-04-02,negative,-0.4404
2022-04-02,negative,-0.7845
2022-04-02,neutral,0.0
2022-04-02,neutral,0.0
2022-04-01,positive,0.7184
2022-04-01,neutral,0.0
2022-04-01,negative,-0.7506
2022-04-01,negative,-0.5106
2022-03-31,negative,-0.6908
2022-03-31,neutral,0.0772
2022-03-31,negative,-0.4404
2022-03-31,positive,0.3182
2022-03-30,positive,0.7717
2022-03-30,neutral,0.0
2022-03-30,negative,-0.7717
2022-03-30,negative,-0.5267
2022-03-29,positive,0.2732
2022-03-29,neutral,0.0
2022-03-29,negative,-0.4767
2022-03-29,positive,0.4939
2022-03-29,positive,0.7033
2022-03-29,neutral,0.0
2022-03-28,positive,0.5423
2022-03-28,neutral,0.0
2022-03-28,positive,0.8442
2022-03-28,negative,-0.5574
2022-03-28,positive,0.5719
2022-03-28,neutral,-0.1027
2022-03-27,positive,0.3818
2022-03-27,positive,0.6428
2022-03-27,positive,0.6124
2022-03-27,neutral,0.0
2022-03-27,neutral,0.0
2022-03-27,positive,0.5434
2022-03-26,neutral,0.0
2022-03-26,negative,-0.4767
2022-03-26,negative,-0.4215
2022-03-26,neutral,0.0516
2022-03-26,negative,-0.7096
2022-03-26,neutral,0.0
2022-03-25,positive,0.6908
2022-03-25,positive,0.34
2022-03-25,negative,-0.2732
2022-03-25,positive,0.4019
2022-03-25,positive,0.5859
2022-03-25,negative,-0.7579
2022-03-24,neutral,-0.0772
2022-03-24,positive,0.6124
2022-03-24,neutral,0.0
2022-03-24,neutral,0.0
2022-03-24,neutral,0.0
2022-03-23,negative,-0.296
2022-03-23,neutral,0.0
2022-03-23,neutral,0.0258
2022-03-23,negative,-0.5777
2022-03-23,negative,-0.743
2022-03-23,negative,-0.296
2022-03-22,neutral,0.0
2022-03-22,negative,-0.3818
2022-03-22,negative,-0.9001
2022-03-22,negative,-0.6908
2022-03-22,positive,0.2023
2022-03-21,positive,0.7783
2022-03-21,negative,-0.4767
2022-03-21,neutral,0.0
2022-03-21,neutral,0.0062
2022-03-21,negative,-0.296
2022-03-21,negative,-0.6369
2022-03-20,positive,0.6249
2022-03-20,negative,-0.296
2022-03-20,neutral,0.0
2022-03-20,neutral,0.0
2022-03-20,positive,0.34
2022-03-20,negative,-0.5095
2022-03-19,negative,-0.25
2022-03-19,positive,0.4215
2022-03-19,positive,0.4019
2022-03-19,negative,-0.9042
2022-03-19,neutral,0.0
2022-03-19,negative,-0.5994
2022-03-18,negative,-0.7579
2022-03-18,neutral,0.0
2022-03-18,negative,-0.4404
2022-03-18,neutral,0.0
2022-03-17,negative,-0.4939
2022-03-17,negative,-0.3182
2022-03-17,neutral,-0.0516
2022-03-17,neutral,0.0
2022-03-17,neutral,0.0
2022-03-17,neutral,0.0
2022-03-16,negative,-0.5574
2022-03-16,positive,0.4019
2022-03-16,neutral,-0.128
2022-03-16,neutral,-0.128
2022-03-16,negative,-0.34
2022-03-16,positive,0.2103
2022-03-15,neutral,0.128
2022-03-15,neutral,0.0
2022-03-15,negative,-0.8519
2022-03-15,negative,-0.6808
2022-03-15,negative,-0.4588
2022-03-15,negative,-0.4767
2022-03-14,neutral,0.0516
2022-03-14,negative,-0.7096
2022-03-14,negative,-0.6705
2022-03-14,neutral,0.0
2022-03-14,neutral,0.0
2022-03-14,positive,0.296
2022-03-13,positive,0.4404
2022-03-13,neutral,0.0
2022-03-13,negative,-0.872
2022-03-13,positive,0.3818
2022-03-13,neutral,0.0
2022-03-13,negative,-0.6124
2022-03-12,negative,-0.4588
2022-03-12,positive,0.5994
2022-03-12,negative,-0.765
2022-03-12,negative,-0.7003
2022-03-12,negative,-0.4767
2022-03-11,negative,-0.5994
2022-03-11,negative,-0.6808
2022-03-11,negative,-0.765
2022-03-11,neutral,0.0
2022-03-11,neutral,0.1779
2022-03-11,neutral,0.128
2022-03-10,neutral,0.0
2022-03-10,positive,0.6808
2022-03-10,neutral,0.0
2022-03-10,positive,0.3818
2022-03-10,positive,0.2975
2022-03-09,neutral,0.0
2022-03-09,negative,-0.5106
2022-03-09,neutral,0.0
2022-03-09,positive,0.4767
2022-03-09,positive,0.6808
2022-03-09,negative,-0.4019
2022-03-08,neutral,0.0
2022-03-08,positive,0.5719
2022-03-08,negative,-0.2732
2022-03-08,negative,-0.5994
2022-03-08,negative,-0.3612
2022-03-08,positive,0.25
2022-03-07,negative,-0.3612
2022-03-07,negative,-0.5574
2022-03-07,neutral,0.0
2022-03-07,negative,-0.6705
2022-03-07,positive,0.5267
2022-03-07,neutral,0.0
2022-03-06,neutral,0.0
2022-03-06,positive,0.3612
2022-03-06,negative,-0.3182
2022-03-06,neutral,0.0
2022-03-06,negative,-0.296
2022-03-06,negative,-0.7184
2022-03-05,neutral,0.0
2022-03-05,positive,0.296
2022-03-05,positive,0.4019
2022-03-05,positive,0.5574
2022-03-05,negative,-0.7184
2022-03-05,positive,0.2023
2022-03-04,neutral,0.0
2022-03-04,neutral,0.0
2022-03-04,negative,-0.5719
2022-03-04,neutral,-0.0772
2022-03-04,negative,-0.4404
2022-03-03,positive,0.8397
2022-03-03,negative,-0.4939
2022-03-03,positive,0.5574
2022-03-03,positive,0.4877
2022-03-03,neutral,0.128
2022-03-03,neutral,0.0
2022-03-02,negative,-0.4023
2022-03-02,negative,-0.2023
2022-03-02,neutral,-0.0382
2022-03-02,neutral,0.0
2022-03-02,neutral,0.0
2022-03-02,negative,-0.5994
2022-03-01,neutral,0.0
2022-03-01,negative,-0.6908
2022-03-01,neutral,0.0
2022-03-01,neutral,0.0
2022-03-01,negative,-0.5719
2022-02-28,positive,0.8074
2022-02-28,neutral,-0.0516
2022-02-28,neutral,-0.1027
2022-02-28,negative,-0.5994
2022-02-28,neutral,0.0
2022-02-28,neutral,0.0
2022-02-27,neutral,0.0
2022-02-27,positive,0.9277
2022-02-27,negative,-0.4404
2022-02-27,neutral,0.0
2022-02-27,positive,0.8591
2022-02-27,negative,-0.6705
2022-02-26,negative,-0.6369
2022-02-26,neutral,0.0
2022-02-26,positive,0.4215
2022-02-26,positive,0.6908
2022-02-26,negative,-0.4019
2022-02-25,negative,-0.4767
2022-02-25,negative,-0.2023
2022-02-25,neutral,0.037
2022-02-25,negative,-0.5719
2022-02-25,neutral,0.0
2022-02-25,positive,0.4588
2022-02-24,negative,-0.296
2022-02-24,neutral,0.0772
2022-02-24,negative,-0.4588
2022-02-24,neutral,0.0
2022-02-24,negative,-0.7003
2022-02-23,negative,-0.924
2022-02-23,neutral,0.0
2022-02-23,negative,-0.2263
2022-02-23,neutral,0.0
2022-02-23,negative,-0.7351
2022-02-23,neutral,0.0
2022-02-22,neutral,0.0
2022-02-22,neutral,0.0
2022-02-22,neutral,0.0
2022-02-22,negative,-0.3818
2022-02-22,neutral,0.0
2022-02-22,negative,-0.7906
2022-02-21,positive,0.296
2022-02-21,neutral,0.0
2022-02-21,neutral,0.0
2022-02-21,positive,0.5859
2022-02-21,negative,-0.93
2022-02-21,negative,-0.7351
2022-02-20,neutral,0.0
2022-02-20,positive,0.2732
2022-02-20,negative,-0.6597
2022-02-20,positive,0.267
2022-02-20,positive,0.4404
2022-02-20,neutral,0.0
2022-02-19,neutral,0.0
2022-02-19,neutral,0.0
2022-02-19,negative,-0.7096
2022-02-19,neutral,0.0
2022-02-19,negative,-0.25
2022-02-19,negative,-0.5574
2022-02-18,positive,0.7184
2022-02-18,negative,-0.4404
2022-02-18,negative,-0.946
2022-02-18,positive,0.6808
2022-02-18,neutral,0.0
2022-02-18,positive,0.2263
2022-02-17,neutral,0.0
2022-02-17,negative,-0.25
2022-02-17,positive,0.4019
2022-02-17,neutral,0.1027
2022-02-17,negative,-0.6705
2022-02-17,neutral,0.0
2022-02-16,neutral,0.0772
2022-02-16,negative,-0.3818
2022-02-16,negative,-0.7414
2022-02-16,negative,-0.5106
2022-02-16,positive,0.5719
2022-02-16,positive,0.804
2022-02-15,positive,0.4588
2022-02-15,neutral,0.0
2022-02-15,negative,-0.6369
2022-02-15,negative,-0.3182
2022-02-15,positive,0.5106
2022-02-15,positive,0.7184
2022-02-14,positive,0.5994
2022-02-14,negative,-0.3182
2022-02-14,negative,-0.34
2022-02-14,positive,0.8316
2022-02-13,positive,0.7351
2022-02-13,neutral,0.0
2022-02-13,neutral,0.0772
2022-02-13,positive,0.7845
2022-02-13,negative,-0.5423
2022-02-13,positive,0.4404
2022-02-12,negative,-0.2449
2022-02-12,neutral,0.0
2022-02-12,positive,0.5106
2022-02-12,positive,0.3182
2022-02-12,positive,0.5248
2022-02-11,negative,-0.34
2022-02-11,neutral,0.0
2022-02-11,neutral,0.1779
2022-02-11,positive,0.2023
2022-02-11,neutral,0.0
2022-02-10,positive,0.2411
2022-02-10,positive,0.765
2022-02-10,neutral,0.0
2022-02-10,positive,0.2115
2022-02-10,positive,0.8442
2022-02-09,positive,0.5423
2022-02-09,positive,0.5574
2022-02-09,positive,0.7964
2022-02-09,negative,-0.8225
2022-02-09,neutral,0.0
2022-02-08,positive,0.7845
2022-02-08,positive,0.2263
2022-02-08,positive,0.6705
2022-02-08,positive,0.9169
2022-02-08,positive,0.5994
2022-02-07,neutral,0.0
2022-02-07,positive,0.5719
2022-02-07,neutral,-0.0516
2022-02-07,negative,-0.8519
2022-02-07,negative,-0.7964
2022-02-07,negative,-0.8807
2022-02-06,negative,-0.9337
2022-02-06,negative,-0.25
2022-02-06,negative,-0.8689
2022-02-06,positive,0.6369
2022-02-06,positive,0.7096
2022-02-05,neutral,0.0516
2022-02-05,neutral,0.0
2022-02-05,positive,0.7096
2022-02-05,neutral,0.0
2022-02-05,neutral,0.0
2022-02-04,positive,0.6369
2022-02-04,negative,-0.2263
2022-02-04,neutral,0.0
2022-02-04,positive,0.4215
2022-02-04,neutral,0.0
2022-02-04,neutral,0.0
2022-02-03,negative,-0.6369
2022-02-03,negative,-0.5106
2022-02-03,positive,0.5423
2022-02-03,positive,0.2732
2022-02-03,negative,-0.5994
2022-02-02,negative,-0.6597
2022-02-02,neutral,0.0
2022-02-02,neutral,0.0
2022-02-02,neutral,0.0
2022-02-02,neutral,0.0
2022-02-01,neutral,0.0
2022-02-01,negative,-0.25
2022-02-01,positive,0.3182
2022-01-31,negative,-0.5106
2022-01-31,positive,0.3818
2022-01-31,positive,0.8885
2022-01-31,neutral,0.0
2022-01-31,positive,0.5106
2022-01-31,neutral,0.0
2022-01-30,negative,-0.296
2022-01-30,neutral,0.0
2022-01-30,positive,0.34
2022-01-30,neutral,-0.1298
2022-01-30,neutral,0.0
2022-01-30,neutral,0.0
2022-01-29,neutral,0.0
2022-01-29,negative,-0.7269
2022-01-29,positive,0.5106
2022-01-29,neutral,-0.1531
2022-01-29,negative,-0.5574
2022-01-28,neutral,-0.0516
2022-01-28,neutral,0.0
2022-01-28,positive,0.6249
2022-01-28,neutral,0.0
2022-01-28,negative,-0.4767
2022-01-27,neutral,0.0
2022-01-27,negative,-0.5859
2022-01-27,negative,-0.7096
2022-01-27,neutral,0.0
2022-01-27,neutral,0.0
2022-01-26,neutral,0.0
2022-01-26,neutral,0.0672
2022-01-26,neutral,0.0
2022-01-26,negative,-0.6542
2022-01-26,negative,-0.7745
2022-01-26,neutral,0.1027
2022-01-25,neutral,0.0
2022-01-25,negative,-0.6024
2022-01-25,negative,-0.5859
2022-01-25,neutral,0.0
2022-01-25,neutral,0.0
2022-01-24,positive,0.296
2022-01-24,negative,-0.7096
2022-01-24,neutral,0.0
2022-01-24,positive,0.34
2022-01-24,negative,-0.5574
2022-01-23,neutral,0.0
2022-01-23,neutral,0.0
2022-01-23,neutral,0.0
2022-01-23,negative,-0.296
2022-01-22,negative,-0.765
2022-01-22,negative,-0.5574
2022-01-22,negative,-0.4019
2022-01-22,positive,0.3182
2022-01-21,positive,0.4404
2022-01-21,neutral,0.0
2022-01-21,neutral,0.0
2022-01-21,neutral,0.0
2022-01-21,neutral,0.0
2022-01-20,negative,-0.296
2022-01-20,negative,-0.3492
2022-01-20,negative,-0.6798
2022-01-20,positive,0.6908
2022-01-19,negative,-0.296
2022-01-19,neutral,0.0
2022-01-19,positive,0.6179
2022-01-19,neutral,0.0
2022-01-18,neutral,0.0
2022-01-18,neutral,-0.0516
2022-01-18,positive,0.6124
2022-01-17,positive,0.34
2022-01-17,neutral,0.0
2022-01-17,neutral,0.0
2022-01-17,positive,0.5106
2022-01-17,negative,-0.2023
2022-01-16,neutral,0.0
2022-01-16,positive,0.3818
2022-01-16,negative,-0.765
2022-01-16,negative,-0.5994
2022-01-16,negative,-0.7469
2022-01-16,neutral,-0.1027
2022-01-15,positive,0.2023
2022-01-15,negative,-0.4019
2022-01-15,negative,-0.7003
2022-01-15,neutral,0.0
2022-01-14,neutral,-0.1494
2022-01-14,neutral,0.128
2022-01-14,positive,0.5423
2022-01-14,negative,-0.8225
2022-01-13,positive,0.2187
2022-01-13,neutral,0.0
2022-01-13,neutral,0.0
2022-01-13,neutral,0.0
2022-01-13,neutral,0.0
2022-01-12,negative,-0.4767
2022-01-12,negative,-0.5574
2022-01-12,negative,-0.4404
2022-01-12,positive,0.4168
2022-01-12,positive,0.7184
2022-01-12,neutral,0.0
2022-01-11,neutral,0.1326
2022-01-11,negative,-0.5574
2022-01-11,neutral,0.1779
2022-01-11,positive,0.34
2022-01-11,negative,-0.5859
2022-01-11,neutral,0.0
2022-01-10,neutral,0.0516
2022-01-10,negative,-0.7579
2022-01-10,neutral,0.0
2022-01-10,neutral,0.0
2022-01-10,negative,-0.4019
2022-01-09,neutral,0.0
2022-01-09,negative,-0.7506
2022-01-09,negative,-0.5574
2022-01-09,neutral,0.0
2022-01-09,neutral,0.0
2022-01-08,negative,-0.7783
2022-01-08,neutral,0.0
2022-01-08,positive,0.4019
2022-01-08,neutral,0.0
2022-01-08,neutral,0.0
2022-01-07,negative,-0.8555
2022-01-07,positive,0.3919
2022-01-06,neutral,0.0
2022-01-06,negative,-0.7184
2022-01-06,neutral,0.0
2022-01-06,negative,-0.765
2022-01-06,neutral,0.0
2022-01-05,negative,-0.296
2022-01-05,negative,-0.6705
2022-01-05,neutral,-0.128
2022-01-05,negative,-0.6369
2022-01-04,positive,0.6124
2022-01-04,neutral,-0.1779
2022-01-04,positive,0.3377
2022-01-04,neutral,0.0
2022-01-03,neutral,0.1779
2022-01-03,negative,-0.743
2022-01-03,negative,-0.4215
2022-01-03,neutral,0.0
2022-01-03,negative,-0.3818
2022-01-03,neutral,0.0
2022-01-02,negative,-0.9432
2022-01-02,neutral,0.0
2022-01-02,negative,-0.5423
2022-01-02,negative,-0.7003
2022-01-02,negative,-0.5423
2022-01-01,neutral,0.0
2022-01-01,negative,-0.7096
2022-01-01,negative,-0.6808
2022-01-01,positive,0.2732
2022-01-01,neutral,0.0
2022-01-01,neutral,0.0
2021-12-31,positive,0.7964
2021-12-31,negative,-0.5574
2021-12-31,negative,-0.6956
2021-12-31,positive,0.7791
2021-12-31,neutral,0.0
2021-12-31,positive,0.7311
2021-12-30,negative,-0.34
2021-12-30,positive,0.8344
2021-12-30,negative,-0.296
2021-12-30,negative,-0.5267
2021-12-30,neutral,0.1027
2021-12-30,neutral,0.0
2021-12-29,negative,-0.891
2021-12-29,positive,0.34
2021-12-29,negative,-0.3182
2021-12-29,negative,-0.4404
2021-12-29,neutral,0.0
2021-12-29,positive,0.743
2021-12-28,negative,-0.6705
2021-12-28,neutral,0.1779
2021-12-28,neutral,0.0
2021-12-28,positive,0.8774
2021-12-28,neutral,0.0
2021-12-27,negative,-0.7096
2021-12-27,negative,-0.7506
2021-12-27,negative,-0.2023
2021-12-27,positive,0.2382
2021-12-27,positive,0.3182
2021-12-26,negative,-0.8689
2021-12-26,positive,0.743
2021-12-26,neutral,0.0
2021-12-26,positive,0.6808
2021-12-26,positive,0.6652
2021-12-25,negative,-0.4588
2021-12-25,negative,-0.296
2021-12-25,neutral,-0.1531
2021-12-25,negative,-0.5106
2021-12-25,neutral,0.0
2021-12-25,positive,0.34
2021-12-24,negative,-0.8271
2021-12-24,neutral,-0.0772
2021-12-24,neutral,0.0
2021-12-24,neutral,-0.0258
2021-12-23,positive,0.7906
2021-12-23,neutral,0.0
2021-12-23,positive,0.5574
2021-12-23,neutral,0.0
2021-12-23,positive,0.25
2021-12-23,negative,-0.7506
2021-12-22,neutral,0.1027
2021-12-22,positive,0.6705
2021-12-22,negative,-0.4404
2021-12-22,negative,-0.34
2021-12-22,neutral,0.0
2021-12-21,negative,-0.5106
2021-12-21,positive,0.2165
2021-12-21,neutral,0.0
2021-12-21,positive,0.7351
2021-12-20,negative,-0.296
2021-12-20,neutral,0.0
2021-12-20,positive,0.4939
2021-12-20,positive,0.6486
2021-12-20,positive,0.6808
2021-12-20,neutral,0.0
2021-12-19,positive,0.25
2021-12-19,negative,-0.2263
2021-12-19,positive,0.4404
2021-12-19,negative,-0.7783
2021-12-19,positive,0.6369
2021-12-19,negative,-0.25
2021-12-18,negative,-0.296
2021-12-18,positive,0.4404
2021-12-18,neutral,-0.1531
2021-12-18,neutral,0.0258
2021-12-18,neutral,-0.1027
2021-12-18,neutral,0.1779
2021-12-17,negative,-0.296
2021-12-17,neutral,-0.1531
2021-12-17,neutral,0.0
2021-12-17,neutral,0.0
2021-12-17,negative,-0.6908
2021-12-16,negative,-0.6124
2021-12-16,positive,0.4215
2021-12-16,neutral,-0.1027
2021-12-16,neutral,0.0
2021-12-16,neutral,0.0
2021-12-16,negative,-0.4404
2021-12-15,negative,-0.743
2021-12-15,neutral,0.0772
2021-12-15,positive,0.6428
2021-12-15,negative,-0.5719
2021-12-15,neutral,0.1779
2021-12-14,negative,-0.4767
2021-12-14,negative,-0.4588
2021-12-14,negative,-0.5267
2021-12-14,negative,-0.8316
2021-12-14,negative,-0.6486
2021-12-14,negative,-0.6369
2021-12-13,positive,0.2023
2021-12-13,negative,-0.5267
2021-12-13,positive,0.4939
2021-12-13,negative,-0.2023
2021-12-13,negative,-0.5106
2021-12-12,negative,-0.3818
2021-12-12,neutral,0.0
2021-12-12,negative,-0.6581
2021-12-12,neutral,0.0
2021-12-12,neutral,0.0
2021-12-11,negative,-0.8591
2021-12-11,negative,-0.2023
2021-12-11,negative,-0.6705
2021-12-11,negative,-0.7351
2021-12-11,positive,0.7184
2021-12-11,neutral,0.0
2021-12-10,negative,-0.25
2021-12-10,neutral,0.0
2021-12-10,neutral,-0.1027
2021-12-10,neutral,0.0
2021-12-10,positive,0.5859
2021-12-10,negative,-0.4588
2021-12-09,negative,-0.5267
2021-12-09,neutral,0.0
2021-12-09,positive,0.3182
2021-12-09,neutral,0.0258
2021-12-09,neutral,0.0
2021-12-08,neutral,0.0
2021-12-08,neutral,0.1779
2021-12-08,neutral,0.0
2021-12-08,neutral,0.128
2021-12-08,negative,-0.7783
2021-12-08,negative,-0.296
2021-12-07,negative,-0.7003
2021-12-07,positive,0.47
2021-12-07,positive,0.5574
2021-12-07,positive,0.7579
2021-12-07,negative,-0.2732
2021-12-06,neutral,0.0
2021-12-06,neutral,0.0
2021-12-06,negative,-0.5574
2021-12-06,negative,-0.4939
2021-12-06,negative,-0.802
2021-12-06,neutral,0.0
2021-12-05,neutral,0.0
2021-12-05,negative,-0.34
2021-12-05,neutral,0.0
2021-12-05,positive,0.5705
2021-12-05,positive,0.6908
2021-12-05,positive,0.2023
2021-12-04,negative,-0.8316
2021-12-04,positive,0.3612
2021-12-04,neutral,-0.1531
2021-12-04,negative,-0.2023
2021-12-04,negative,-0.5504
2021-12-03,positive,0.738
2021-12-03,negative,-0.2144
2021-12-03,negative,-0.765
2021-12-03,negative,-0.5719
2021-12-03,neutral,0.0
2021-12-03,negative,-0.2023
2021-12-02,neutral,0.0
2021-12-02,negative,-0.5267
2021-12-02,negative,-0.3182
2021-12-02,neutral,0.1531
2021-12-02,positive,0.4215
2021-12-02,negative,-0.8074
2021-12-01,negative,-0.743
2021-12-01,positive,0.5719
2021-12-01,neutral,0.0
2021-12-01,neutral,0.0
2021-12-01,neutral,0.0
2021-11-30,positive,0.5859
2021-11-30,positive,0.4215
2021-11-30,neutral,0.1139
2021-11-30,positive,0.7717
2021-11-30,negative,-0.765
2021-11-30,negative,-0.5267
2021-11-29,neutral,-0.0516
2021-11-29,positive,0.7506
2021-11-29,neutral,0.1779
2021-11-29,neutral,0.0
2021-11-29,positive,0.2732
2021-11-28,neutral,0.0
2021-11-28,neutral,0.0
2021-11-28,neutral,0.0
2021-11-28,neutral,0.0
2021-11-28,negative,-0.4939
2021-11-28,negative,-0.5574
2021-11-27,negative,-0.296
2021-11-27,neutral,0.0
2021-11-27,negative,-0.6705
2021-11-27,positive,0.4939
2021-11-27,negative,-0.5423
2021-11-27,neutral,0.0
2021-11-26,negative,-0.8658
2021-11-26,negative,-0.7351
2021-11-26,negative,-0.2263
2021-11-26,positive,0.6956
2021-11-26,positive,0.4019
2021-11-25,negative,-0.296
2021-11-25,negative,-0.872
2021-11-25,neutral,0.0
2021-11-25,neutral,0.0
2021-11-25,neutral,0.0
2021-11-24,positive,0.296
2021-11-24,negative,-0.4062
2021-11-24,negative,-0.8555
2021-11-24,positive,0.2716
2021-11-24,negative,-0.296
2021-11-24,positive,0.2944
2021-11-23,positive,0.6486
2021-11-23,negative,-0.6705
2021-11-23,neutral,0.0772
2021-11-23,neutral,0.0
2021-11-23,negative,-0.4019
2021-11-22,neutral,0.0
2021-11-22,negative,-0.5106
2021-11-22,neutral,0.0
2021-11-22,positive,0.2732
2021-11-22,negative,-0.7184
2021-11-22,neutral,0.0
2021-11-21,negative,-0.3863
2021-11-21,negative,-0.7184
2021-11-21,neutral,0.0772
2021-11-21,neutral,-0.0772
2021-11-21,negative,-0.6908
2021-11-21,positive,0.34
2021-11-20,negative,-0.3612
2021-11-20,neutral,0.0
2021-11-20,negative,-0.8481
2021-11-20,positive,0.34
2021-11-20,neutral,0.1779
2021-11-20,positive,0.6808
2021-11-19,positive,0.2023
2021-11-19,neutral,0.128
2021-11-19,negative,-0.743
2021-11-19,positive,0.8885
2021-11-19,negative,-0.8225
2021-11-18,neutral,-0.0516
2021-11-18,positive,0.4215
2021-11-18,neutral,0.0679
2021-11-18,positive,0.4404
2021-11-18,positive,0.836
2021-11-18,positive,0.4939
2021-11-17,neutral,0.0
2021-11-17,neutral,-0.128
2021-11-17,neutral,0.0
2021-11-17,negative,-0.4939
2021-11-17,negative,-0.6597
2021-11-17,positive,0.6486
2021-11-16,positive,0.5423
2021-11-16,neutral,-0.1027
2021-11-16,negative,-0.7845
2021-11-16,negative,-0.3818
2021-11-16,neutral,0.0
2021-11-16,neutral,0.0
2021-11-15,neutral,0.0
2021-11-15,negative,-0.4215
2021-11-15,positive,0.6486
2021-11-15,positive,0.4404
2021-11-15,negative,-0.6428
2021-11-15,negative,-0.2732
2021-11-14,neutral,0.0
2021-11-14,negative,-0.6249
2021-11-14,positive,0.7906
2021-11-14,positive,0.4404
2021-11-14,positive,0.4404
2021-11-14,positive,0.4019
2021-11-13,neutral,0.0
2021-11-13,negative,-0.3818
2021-11-13,negative,-0.4215
2021-11-13,neutral,0.0
2021-11-13,neutral,0.0
2021-11-13,negative,-0.6908
2021-11-12,negative,-0.4404
2021-11-12,neutral,0.0
2021-11-12,neutral,0.0
2021-11-12,positive,0.4215
2021-11-12,negative,-0.5994
2021-11-12,positive,0.3182
2021-11-11,positive,0.5719
2021-11-11,negative,-0.5574
2021-11-11,negative,-0.6486
2021-11-11,neutral,0.0
2021-11-11,neutral,0.0
2021-11-11,negative,-0.4939
2021-11-10,positive,0.9205
2021-11-10,positive,0.2263
2021-11-10,neutral,0.0
2021-11-10,neutral,0.0
2021-11-10,neutral,0.0
2021-11-09,negative,-0.5423
2021-11-09,neutral,-0.1655
2021-11-09,neutral,0.0
2021-11-09,negative,-0.7579
2021-11-09,negative,-0.729
2021-11-09,negative,-0.5267
2021-11-08,neutral,0.0
2021-11-08,positive,0.7269
2021-11-08,neutral,0.0
2021-11-08,neutral,0.0
2021-11-07,neutral,0.0
2021-11-07,negative,-0.4767
2021-11-07,positive,0.5574
2021-11-07,positive,0.8261
2021-11-07,neutral,-0.1531
2021-11-07,positive,0.4215
2021-11-06,neutral,0.0
2021-11-06,neutral,0.0
2021-11-06,neutral,-0.0772
2021-11-06,negative,-0.4019
2021-11-06,neutral,0.0
2021-11-05,negative,-0.8074
2021-11-05,positive,0.7096
2021-11-05,neutral,-0.1779
2021-11-05,positive,0.8442
2021-11-05,positive,0.5267
2021-11-05,positive,0.743
2021-11-04,positive,0.6908
2021-11-04,neutral,0.0
2021-11-04,negative,-0.2732
2021-11-04,positive,0.296
2021-11-04,neutral,0.0
2021-11-04,neutral,0.0
