date,compound
2011-07-09,0.0
2011-07-10,0.0
2011-07-11,-0.4365171933618501
2011-07-12,-0.1909193832682874
2011-07-13,-0.3081116503294049
2011-07-14,-0.1995990353631911
2011-07-15,-0.425811065808223
2011-07-16,0.0
2011-07-17,0.0
2011-07-18,-0.3457960562610868
2011-07-19,-0.2969725079582078
2011-07-20,-0.2931363200712125
2011-07-21,-0.332359655259649
2011-07-22,-0.2459430377217163
2011-07-23,0.0
2011-07-24,0.0
2011-07-25,-0.3805543309440912
2011-07-26,-0.3058658601484547
2011-07-27,-0.284139893209767
2011-07-28,-0.2518538204558356
2011-07-29,-0.2352825709829736
2011-07-30,0.0
2011-07-31,0.0
2011-08-01,-0.3813435290031025
2011-08-02,-0.4132193840400683
2011-08-03,-0.1873520097206661
2011-08-04,-0.2620148901644257
2011-08-05,-0.3474708805554397
2011-08-06,0.0
2011-08-07,0.0
2011-08-08,-0.1624499833399192
2011-08-09,-0.2761967440811811
2011-08-10,-0.1899740617263289
2011-08-11,-0.2777421922606803
2011-08-12,-0.1170685543070539
2011-08-13,0.0
2011-08-14,0.0
2011-08-15,-0.1402448981059804
2011-08-16,-0.2992923166860782
2011-08-17,-0.2003119584816738
2011-08-18,-0.2250296330182183
2011-08-19,-0.1657510835820869
2011-08-20,0.0
2011-08-21,0.0
2011-08-22,-0.3509774149333224
2011-08-23,-0.217401593625984
2011-08-24,-0.1860743837610618
2011-08-25,-0.4098708170996128
2011-08-26,-0.3622165668280686
2011-08-27,0.0
2011-08-28,0.0
2011-08-29,-0.4290398344518628
2011-08-30,-0.2857605684670515
2011-08-31,-0.2050730356765947
2011-09-01,-0.1405181308053788
2011-09-02,-0.2529715327668935
2011-09-03,0.0
2011-09-04,0.0
2011-09-05,-0.1267646956650815
2011-09-06,-0.3655795519089823
2011-09-07,-0.38952247154033
2011-09-08,-0.2557393573922428
2011-09-09,-0.2185774786922281
2011-09-10,0.0
2011-09-11,0.0
2011-09-12,-0.2498892650090093
2011-09-13,-0.4106041157921853
2011-09-14,-0.2502378055114712
2011-09-15,-0.3453299139176005
2011-09-16,-0.1852277086207979
2011-09-17,0.0
2011-09-18,0.0
2011-09-19,-0.2072681338520816
2011-09-20,-0.309546500096425
2011-09-21,-0.2731915621297121
2011-09-22,-0.3145116801549019
2011-09-23,-0.2324479490554851
2011-09-24,0.0
2011-09-25,0.0
2011-09-26,-0.1486482316579503
2011-09-27,-0.3015110149256233
2011-09-28,-0.1798901912820775
2011-09-29,-0.2601635248648934
2011-09-30,-0.2786701252411782
2011-10-01,0.0
2011-10-02,0.0
2011-10-03,-0.2212688545334297
2011-10-04,-0.2929610503764316
2011-10-05,-0.251838332068019
2011-10-06,-0.3007512031902254
2011-10-07,-0.0450877876287861
2011-10-08,0.0
2011-10-09,0.0
2011-10-10,-0.1967601684913099
2011-10-11,-0.2528457654205197
2011-10-12,-0.1770072158453632
2011-10-13,-0.2003415465905345
2011-10-14,-0.2062347767681489
2011-10-15,0.0
2011-10-16,0.0
2011-10-17,-0.1365983975973762
2011-10-18,-0.1222786704998387
2011-10-19,-0.2224403759415453
2011-10-20,-0.223160601415023
2011-10-21,-0.1961684190391033
2011-10-22,0.0
2011-10-23,0.0
2011-10-24,-0.3553618262277235
2011-10-25,-0.2894424057633387
2011-10-26,-0.055871737975784
2011-10-27,-0.0305948281565767
2011-10-28,-0.1790621414682034
2011-10-29,0.0
2011-10-30,0.0
2011-10-31,-0.1099386048683914
2011-11-01,-0.128064390396988
2011-11-02,0.0964670338425785
2011-11-03,-0.0571347064311231
2011-11-04,-0.1537700719878284
2011-11-05,0.0
2011-11-06,0.0
2011-11-07,-0.2167950215186067
2011-11-08,-0.2656622322632382
2011-11-09,-0.1176442603689617
2011-11-10,-0.1911847880253074
2011-11-11,-0.2411934260720509
2011-11-12,0.0
2011-11-13,0.0
2011-11-14,-0.1758568586073411
2011-11-15,-0.2073547409942214
2011-11-16,0.0174581037611631
2011-11-17,-0.043647308107732
2011-11-18,-0.1114649811226286
2011-11-19,0.0
